Station Name,Measurement Timestamp,Air Temperature,Wet Bulb Temperature,Humidity,Rain Intensity,Interval Rain,Total Rain,Precipitation Type,Wind Direction,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation,Heading,Battery Life,Measurement Timestamp Label,Measurement ID
63rdStreetWeatherStation,07/03/2016 10:00:00 PM,18.50,16.1,79,0.0,0.00,283.7,0,175,1.1,1.8,991.3,2,355,11.9,07/03/2016 10:00 PM,63rdStreetWeatherStation201507032200
63rdStreetWeatherStation,07/03/2016 11:00:00 PM,18.50,15.8,76,0.0,0.00,283.7,0,229,0.5,0.8,991.5,2,355,11.9,07/03/2016 11:00 PM,63rdStreetWeatherStation201507032300
63rdStreetWeatherStation,07/03/2016 12:00:00 AM,16.90,14.8,81,0.0,0.00,283.7,0,24,2.9,5.0,993.1,2,354,11.9,07/03/2016 12:00 AM,63rdStreetWeatherStation201507032400
63rdStreetWeatherStation,07/04/2016 01:00:00 AM,18.00,15.8,80,0.0,0.00,283.7,0,278,0.6,1.2,991.9,2,354,11.9,07/04/2016 1:00 AM,63rdStreetWeatherStation201507040100
63rdStreetWeatherStation,07/04/2016 02:00:00 AM,18.20,15.9,80,0.0,0.00,283.7,0,263,0.9,1.5,991.6,2,355,12.0,07/04/2016 2:00 AM,63rdStreetWeatherStation201507040200
63rdStreetWeatherStation,07/04/2016 03:00:00 AM,17.80,15.9,82,0.0,0.00,283.7,0,272,1.0,1.3,991.7,2,355,11.9,07/04/2016 3:00 AM,63rdStreetWeatherStation201507040300
63rdStreetWeatherStation,07/04/2016 04:00:00 AM,17.30,15.4,82,0.0,0.00,283.7,0,259,1.5,2.1,992.0,2,355,11.9,07/04/2016 4:00 AM,63rdStreetWeatherStation201507040400
63rdStreetWeatherStation,07/04/2016 05:00:00 AM,17.40,15.3,81,0.0,0.00,283.7,0,273,1.6,2.2,992.0,3,354,11.9,07/04/2016 5:00 AM,63rdStreetWeatherStation201507040500
63rdStreetWeatherStation,07/04/2016 06:00:00 AM,17.30,15.4,82,0.0,0.00,283.7,0,270,1.8,2.3,992.3,35,354,11.9,07/04/2016 6:00 AM,63rdStreetWeatherStation201507040600
63rdStreetWeatherStation,07/04/2016 07:00:00 AM,18.70,16.0,76,0.0,0.00,283.7,0,277,1.9,2.8,992.6,132,355,11.9,07/04/2016 7:00 AM,63rdStreetWeatherStation201507040700
63rdStreetWeatherStation,07/04/2016 08:00:00 AM,20.80,17.1,70,0.0,0.00,283.7,0,275,2.2,3.8,992.9,279,355,11.9,07/04/2016 8:00 AM,63rdStreetWeatherStation201507040800
63rdStreetWeatherStation,07/04/2016 09:00:00 AM,22.60,17.8,63,0.0,0.00,283.7,0,347,1.3,1.9,993.0,417,356,12.0,07/04/2016 9:00 AM,63rdStreetWeatherStation201507040900
63rdStreetWeatherStation,07/04/2016 10:00:00 AM,21.50,18.9,79,0.0,0.00,283.7,0,136,0.3,0.7,993.3,573,356,12.0,07/04/2016 10:00 AM,63rdStreetWeatherStation201507041000
63rdStreetWeatherStation,07/04/2016 11:00:00 AM,22.00,18.9,75,0.0,0.00,283.7,0,135,0.0,0.7,993.7,695,356,12.0,07/04/2016 11:00 AM,63rdStreetWeatherStation201507041100
63rdStreetWeatherStation,07/04/2016 12:00:00 PM,21.20,18.2,75,0.0,0.00,283.7,0,102,2.1,3.5,993.9,783,355,11.9,07/04/2016 12:00 PM,63rdStreetWeatherStation201507041200
63rdStreetWeatherStation,07/04/2016 01:00:00 PM,21.00,17.9,74,0.0,0.00,283.7,0,129,0.6,1.1,993.6,758,355,12.0,07/04/2016 1:00 PM,63rdStreetWeatherStation201507041300
63rdStreetWeatherStation,07/04/2016 02:00:00 PM,21.20,17.8,72,0.0,0.00,283.7,0,102,2.3,4.3,993.7,731,354,11.9,07/04/2016 2:00 PM,63rdStreetWeatherStation201507041400
63rdStreetWeatherStation,07/04/2016 03:00:00 PM,21.80,18.5,73,0.0,0.00,283.7,0,0,0.0,0.6,993.5,690,354,11.9,07/04/2016 3:00 PM,63rdStreetWeatherStation201507041500
63rdStreetWeatherStation,07/04/2016 04:00:00 PM,22.00,18.6,72,0.0,0.00,283.7,0,96,1.2,1.9,993.3,576,354,12.0,07/04/2016 4:00 PM,63rdStreetWeatherStation201507041600
63rdStreetWeatherStation,07/04/2016 05:00:00 PM,21.30,18.4,77,0.0,0.00,283.7,0,107,1.2,2.6,993.4,427,354,11.8,07/04/2016 5:00 PM,63rdStreetWeatherStation201507041700
63rdStreetWeatherStation,07/04/2016 06:00:00 PM,21.40,18.3,74,0.0,0.00,283.7,0,123,0.0,0.8,992.9,279,354,12.0,07/04/2016 6:00 PM,63rdStreetWeatherStation201507041800
63rdStreetWeatherStation,07/04/2016 07:00:00 PM,21.10,18.1,75,0.0,0.00,283.7,0,113,0.4,1.2,992.8,126,354,12.0,07/04/2016 7:00 PM,63rdStreetWeatherStation201507041900
63rdStreetWeatherStation,07/04/2016 08:00:00 PM,20.60,17.8,76,0.0,0.00,283.7,0,81,1.0,1.6,993.1,23,355,11.9,07/04/2016 8:00 PM,63rdStreetWeatherStation201507042000
63rdStreetWeatherStation,07/04/2016 09:00:00 PM,20.40,17.8,78,0.0,0.00,283.7,0,149,0.6,1.5,993.6,2,355,11.9,07/04/2016 9:00 PM,63rdStreetWeatherStation201507042100
63rdStreetWeatherStation,07/04/2016 10:00:00 PM,21.00,17.4,70,0.0,0.00,283.7,0,155,0.9,1.9,994.2,1,354,11.9,07/04/2016 10:00 PM,63rdStreetWeatherStation201507042200
63rdStreetWeatherStation,07/04/2016 11:00:00 PM,21.00,17.6,73,0.0,0.00,283.7,0,114,0.0,0.6,994.4,1,355,12.0,07/04/2016 11:00 PM,63rdStreetWeatherStation201507042300
63rdStreetWeatherStation,07/04/2016 12:00:00 AM,17.80,15.8,82,0.0,0.00,283.7,0,272,0.6,0.8,991.7,2,355,11.9,07/04/2016 12:00 AM,63rdStreetWeatherStation201507042400
63rdStreetWeatherStation,07/05/2016 03:00:00 AM,20.20,17.7,79,0.0,0.00,283.7,0,236,1.3,1.7,995.2,2,355,11.9,07/05/2016 3:00 AM,63rdStreetWeatherStation201507050300
63rdStreetWeatherStation,07/05/2016 04:00:00 AM,19.80,17.8,82,0.0,0.00,283.7,0,207,0.8,1.0,995.5,2,355,11.9,07/05/2016 4:00 AM,63rdStreetWeatherStation201507050400
63rdStreetWeatherStation,07/05/2016 05:00:00 AM,19.20,17.6,85,0.0,0.00,283.7,0,243,1.4,1.9,995.5,2,354,11.9,07/05/2016 5:00 AM,63rdStreetWeatherStation201507050500
63rdStreetWeatherStation,07/05/2016 06:00:00 AM,19.30,17.5,84,0.0,0.00,283.7,0,249,1.9,2.6,995.8,35,355,12.0,07/05/2016 6:00 AM,63rdStreetWeatherStation201507050600
63rdStreetWeatherStation,07/05/2016 07:00:00 AM,20.50,18.1,80,0.0,0.00,283.7,0,253,1.8,3.0,996.2,139,355,12.0,07/05/2016 7:00 AM,63rdStreetWeatherStation201507050700
63rdStreetWeatherStation,07/05/2016 08:00:00 AM,22.90,19.0,70,0.0,0.00,283.7,0,266,1.7,2.5,996.6,283,356,11.9,07/05/2016 8:00 AM,63rdStreetWeatherStation201507050800
63rdStreetWeatherStation,07/05/2016 09:00:00 AM,24.30,19.5,64,0.0,0.00,283.7,0,105,0.0,0.6,996.4,445,356,11.9,07/05/2016 9:00 AM,63rdStreetWeatherStation201507050900
63rdStreetWeatherStation,07/05/2016 10:00:00 AM,22.30,19.9,81,0.0,0.00,283.7,0,133,0.6,0.8,996.2,591,356,11.9,07/05/2016 10:00 AM,63rdStreetWeatherStation201507051000
63rdStreetWeatherStation,07/05/2016 11:00:00 AM,22.10,19.4,78,0.0,0.00,283.7,0,93,2.3,4.3,996.4,256,355,11.9,07/05/2016 11:00 AM,63rdStreetWeatherStation201507051100
63rdStreetWeatherStation,07/05/2016 12:00:00 PM,23.70,19.4,67,0.0,0.00,283.7,0,103,2.6,4.2,996.1,821,355,11.9,07/05/2016 12:00 PM,63rdStreetWeatherStation201507051200
63rdStreetWeatherStation,07/05/2016 01:00:00 PM,23.30,19.6,71,0.0,0.00,283.7,0,129,0.9,1.6,996.0,388,355,11.9,07/05/2016 1:00 PM,63rdStreetWeatherStation201507051300
63rdStreetWeatherStation,07/05/2016 02:00:00 PM,23.20,19.6,72,0.0,0.00,283.7,0,111,2.0,2.6,995.5,753,354,12.0,07/05/2016 2:00 PM,63rdStreetWeatherStation201507051400
63rdStreetWeatherStation,07/05/2016 04:00:00 PM,22.80,19.8,77,0.0,0.00,283.7,0,103,2.2,5.0,994.9,553,354,12.0,07/05/2016 4:00 PM,63rdStreetWeatherStation201507051600
63rdStreetWeatherStation,07/05/2016 05:00:00 PM,23.30,19.9,73,0.0,0.00,283.7,0,0,0.0,0.8,994.7,413,354,12.0,07/05/2016 5:00 PM,63rdStreetWeatherStation201507051700
63rdStreetWeatherStation,07/05/2016 06:00:00 PM,22.80,19.8,76,0.0,0.00,283.7,0,154,1.0,2.2,994.5,251,354,11.9,07/05/2016 6:00 PM,63rdStreetWeatherStation201507051800
63rdStreetWeatherStation,07/05/2016 07:00:00 PM,22.00,19.3,78,0.0,0.00,283.7,0,160,0.6,3.3,994.4,98,355,11.9,07/05/2016 7:00 PM,63rdStreetWeatherStation201507051900
63rdStreetWeatherStation,07/05/2016 08:00:00 PM,21.80,19.6,82,0.0,0.00,283.7,0,164,1.6,3.4,994.1,25,355,12.0,07/05/2016 8:00 PM,63rdStreetWeatherStation201507052000
63rdStreetWeatherStation,07/05/2016 09:00:00 PM,21.90,19.3,78,0.0,0.00,283.7,0,161,1.7,3.2,994.1,1,355,12.0,07/05/2016 9:00 PM,63rdStreetWeatherStation201507052100
63rdStreetWeatherStation,07/05/2016 10:00:00 PM,21.60,19.7,84,0.0,0.00,283.7,0,163,1.6,2.8,994.2,1,355,12.0,07/05/2016 10:00 PM,63rdStreetWeatherStation201507052200
63rdStreetWeatherStation,07/05/2016 11:00:00 PM,23.50,19.9,72,0.0,0.00,283.7,0,181,2.0,2.8,993.7,1,355,11.9,07/05/2016 11:00 PM,63rdStreetWeatherStation201507052300
63rdStreetWeatherStation,07/05/2016 12:00:00 AM,20.70,18.4,81,0.0,0.00,283.7,0,30,0.7,0.8,994.5,2,355,11.9,07/05/2016 12:00 AM,63rdStreetWeatherStation201507052400
63rdStreetWeatherStation,07/06/2016 01:00:00 AM,22.80,19.6,75,0.0,0.00,283.7,0,196,2.2,3.2,993.5,1,355,11.7,07/06/2016 1:00 AM,63rdStreetWeatherStation201507060100
63rdStreetWeatherStation,07/06/2016 02:00:00 AM,22.30,19.5,78,0.0,0.00,283.7,0,204,1.5,3.6,993.4,1,355,11.9,07/06/2016 2:00 AM,63rdStreetWeatherStation201507060200
63rdStreetWeatherStation,07/06/2016 03:00:00 AM,21.90,19.5,80,0.0,0.00,283.7,0,239,1.4,2.5,994.2,1,355,12.0,07/06/2016 3:00 AM,63rdStreetWeatherStation201507060300
63rdStreetWeatherStation,07/06/2016 04:00:00 AM,21.20,19.2,84,0.0,0.00,283.7,0,197,1.2,2.1,993.8,1,355,12.0,07/06/2016 4:00 AM,63rdStreetWeatherStation201507060400
63rdStreetWeatherStation,07/06/2016 05:00:00 AM,21.10,19.2,84,0.0,0.00,283.7,0,187,3.6,5.2,992.6,2,355,12.0,07/06/2016 5:00 AM,63rdStreetWeatherStation201507060500
63rdStreetWeatherStation,07/06/2016 06:00:00 AM,20.90,19.2,86,0.0,0.00,283.7,60,229,1.8,3.2,993.4,24,355,12.0,07/06/2016 6:00 AM,63rdStreetWeatherStation201507060600
63rdStreetWeatherStation,07/06/2016 07:00:00 AM,21.30,19.7,86,0.0,0.00,283.7,0,216,1.5,3.1,993.7,123,355,11.9,07/06/2016 7:00 AM,63rdStreetWeatherStation201507060700
63rdStreetWeatherStation,07/06/2016 08:00:00 AM,22.80,20.6,82,0.0,0.00,283.7,0,193,3.3,6.4,993.3,269,355,11.9,07/06/2016 8:00 AM,63rdStreetWeatherStation201507060800
63rdStreetWeatherStation,07/06/2016 09:00:00 AM,24.60,21.7,78,0.0,0.00,283.7,0,210,4.1,7.9,993.0,370,355,11.9,07/06/2016 9:00 AM,63rdStreetWeatherStation201507060900
63rdStreetWeatherStation,07/06/2016 10:00:00 AM,26.00,22.5,74,0.0,0.00,283.7,0,213,4.0,7.3,992.7,482,356,11.9,07/06/2016 10:00 AM,63rdStreetWeatherStation201507061000
63rdStreetWeatherStation,07/06/2016 11:00:00 AM,27.30,23.3,72,0.0,0.00,283.7,0,226,3.5,5.8,992.8,477,355,12.0,07/06/2016 11:00 AM,63rdStreetWeatherStation201507061100
63rdStreetWeatherStation,07/06/2016 12:00:00 PM,27.70,23.1,68,0.0,0.00,283.7,0,195,4.6,8.0,991.9,940,355,12.0,07/06/2016 12:00 PM,63rdStreetWeatherStation201507061200
63rdStreetWeatherStation,07/06/2016 01:00:00 PM,28.30,23.4,67,0.0,0.00,283.7,0,191,4.9,8.5,990.9,769,355,12.0,07/06/2016 1:00 PM,63rdStreetWeatherStation201507061300
63rdStreetWeatherStation,07/06/2016 02:00:00 PM,29.30,24.0,64,0.0,0.00,283.7,0,216,3.9,7.3,990.4,614,355,11.9,07/06/2016 2:00 PM,63rdStreetWeatherStation201507061400
63rdStreetWeatherStation,07/06/2016 03:00:00 PM,29.70,24.0,62,0.0,0.00,283.7,0,209,3.0,6.3,990.4,254,355,12.0,07/06/2016 3:00 PM,63rdStreetWeatherStation201507061500
63rdStreetWeatherStation,07/06/2016 04:00:00 PM,23.10,21.4,86,0.0,20.50,304.3,60,227,2.4,3.6,990.1,124,354,12.0,07/06/2016 4:00 PM,63rdStreetWeatherStation201507061600
63rdStreetWeatherStation,07/06/2016 05:00:00 PM,22.80,20.8,84,0.0,0.10,304.4,60,164,1.5,6.3,989.6,418,354,11.9,07/06/2016 5:00 PM,63rdStreetWeatherStation201507061700
63rdStreetWeatherStation,07/06/2016 06:00:00 PM,27.00,22.8,70,0.0,0.00,304.4,0,182,5.2,8.7,988.5,216,354,12.0,07/06/2016 6:00 PM,63rdStreetWeatherStation201507061800
63rdStreetWeatherStation,07/06/2016 07:00:00 PM,26.90,23.7,76,0.0,0.00,304.4,0,200,3.7,5.0,988.3,66,355,12.0,07/06/2016 7:00 PM,63rdStreetWeatherStation201507061900
63rdStreetWeatherStation,07/06/2016 08:00:00 PM,26.10,21.7,68,0.0,0.00,304.4,0,200,3.5,5.7,988.0,8,355,11.9,07/06/2016 8:00 PM,63rdStreetWeatherStation201507062000
63rdStreetWeatherStation,07/06/2016 09:00:00 PM,26.00,22.6,75,0.0,0.00,304.4,60,206,2.5,5.5,988.6,0,355,12.0,07/06/2016 9:00 PM,63rdStreetWeatherStation201507062100
63rdStreetWeatherStation,07/06/2016 10:00:00 PM,23.20,22.2,92,5.4,5.70,310.1,60,271,4.0,7.2,989.6,1,355,11.9,07/06/2016 10:00 PM,63rdStreetWeatherStation201507062200
63rdStreetWeatherStation,07/06/2016 11:00:00 PM,22.60,21.9,94,0.0,2.60,312.7,0,240,2.6,4.2,988.2,1,355,12.0,07/06/2016 11:00 PM,63rdStreetWeatherStation201507062300
63rdStreetWeatherStation,07/06/2016 12:00:00 AM,23.20,19.6,72,0.0,0.00,283.7,0,207,1.1,2.3,993.7,1,355,12.0,07/06/2016 12:00 AM,63rdStreetWeatherStation201507062400
63rdStreetWeatherStation,07/07/2016 01:00:00 AM,22.60,22.1,96,0.0,1.40,317.2,60,259,2.7,3.8,988.1,1,355,12.0,07/07/2016 1:00 AM,63rdStreetWeatherStation201507070100
63rdStreetWeatherStation,07/07/2016 02:00:00 AM,22.50,21.9,96,0.6,0.40,317.6,60,208,1.6,2.3,988.2,1,355,12.0,07/07/2016 2:00 AM,63rdStreetWeatherStation201507070200
63rdStreetWeatherStation,07/07/2016 03:00:00 AM,22.50,21.9,95,5.4,0.50,318.1,60,225,2.3,3.8,988.1,1,355,12.0,07/07/2016 3:00 AM,63rdStreetWeatherStation201507070300
63rdStreetWeatherStation,07/07/2016 04:00:00 AM,22.20,21.9,97,0.0,0.90,319.0,60,248,2.0,3.2,987.9,1,355,11.9,07/07/2016 4:00 AM,63rdStreetWeatherStation201507070400
63rdStreetWeatherStation,07/07/2016 05:00:00 AM,16.10,15.9,97,1.8,3.60,322.5,60,8,8.1,15.6,988.7,2,354,12.0,07/07/2016 5:00 AM,63rdStreetWeatherStation201507070500
63rdStreetWeatherStation,07/07/2016 06:00:00 AM,15.60,15.3,97,0.0,5.60,328.2,60,14,9.9,14.7,989.8,5,354,11.9,07/07/2016 6:00 AM,63rdStreetWeatherStation201507070600
63rdStreetWeatherStation,07/07/2016 07:00:00 AM,15.00,14.7,97,0.6,1.00,329.2,60,14,9.9,16.9,991.2,8,354,11.9,07/07/2016 7:00 AM,63rdStreetWeatherStation201507070700
63rdStreetWeatherStation,07/07/2016 08:00:00 AM,14.30,14.0,97,0.0,0.80,330.0,0,10,8.6,14.0,991.9,33,355,11.9,07/07/2016 8:00 AM,63rdStreetWeatherStation201507070800
63rdStreetWeatherStation,07/07/2016 09:00:00 AM,15.20,13.8,86,0.0,0.00,330.0,0,18,7.5,13.7,992.6,83,355,11.9,07/07/2016 9:00 AM,63rdStreetWeatherStation201507070900
63rdStreetWeatherStation,07/07/2016 10:00:00 AM,15.10,13.6,85,0.0,0.00,330.0,0,18,8.4,12.8,993.0,337,355,11.9,07/07/2016 10:00 AM,63rdStreetWeatherStation201507071000
63rdStreetWeatherStation,07/07/2016 11:00:00 AM,15.80,13.9,82,0.0,0.00,330.0,0,15,9.6,14.2,993.0,511,354,11.9,07/07/2016 11:00 AM,63rdStreetWeatherStation201507071100
63rdStreetWeatherStation,07/07/2016 12:00:00 PM,15.90,14.0,82,0.0,0.00,330.0,0,18,7.9,12.4,993.5,654,355,11.9,07/07/2016 12:00 PM,63rdStreetWeatherStation201507071200
63rdStreetWeatherStation,07/07/2016 01:00:00 PM,16.10,14.2,81,0.0,0.00,330.0,0,14,8.6,12.0,993.9,879,354,11.9,07/07/2016 1:00 PM,63rdStreetWeatherStation201507071300
63rdStreetWeatherStation,07/07/2016 02:00:00 PM,16.40,14.0,78,0.0,0.00,330.0,0,19,7.3,11.1,994.6,868,354,12.0,07/07/2016 2:00 PM,63rdStreetWeatherStation201507071400
63rdStreetWeatherStation,07/07/2016 03:00:00 PM,16.00,13.5,77,0.0,0.00,330.0,0,35,6.1,8.8,995.1,798,354,12.0,07/07/2016 3:00 PM,63rdStreetWeatherStation201507071500
63rdStreetWeatherStation,07/07/2016 04:00:00 PM,16.30,12.7,67,0.0,0.00,330.0,0,32,7.7,11.1,995.1,696,354,12.0,07/07/2016 4:00 PM,63rdStreetWeatherStation201507071600
63rdStreetWeatherStation,07/07/2016 05:00:00 PM,16.00,13.5,76,0.0,0.00,330.0,0,34,5.5,9.0,995.3,508,354,11.9,07/07/2016 5:00 PM,63rdStreetWeatherStation201507071700
63rdStreetWeatherStation,07/07/2016 06:00:00 PM,16.10,13.1,72,0.0,0.00,330.0,0,27,6.7,9.6,995.6,351,354,11.9,07/07/2016 6:00 PM,63rdStreetWeatherStation201507071800
63rdStreetWeatherStation,07/07/2016 07:00:00 PM,16.30,13.5,74,0.0,0.00,330.0,0,27,5.5,8.3,995.7,183,354,11.9,07/07/2016 7:00 PM,63rdStreetWeatherStation201507071900
63rdStreetWeatherStation,07/07/2016 08:00:00 PM,16.00,13.3,74,0.0,0.00,330.0,0,18,5.4,8.3,995.4,30,354,12.0,07/07/2016 8:00 PM,63rdStreetWeatherStation201507072000
63rdStreetWeatherStation,07/07/2016 09:00:00 PM,15.70,13.1,76,0.0,0.00,330.0,0,17,5.1,8.5,995.9,2,354,11.9,07/07/2016 9:00 PM,63rdStreetWeatherStation201507072100
63rdStreetWeatherStation,07/07/2016 10:00:00 PM,15.50,12.9,75,0.0,0.00,330.0,0,17,4.5,7.1,996.6,3,354,11.9,07/07/2016 10:00 PM,63rdStreetWeatherStation201507072200
63rdStreetWeatherStation,07/07/2016 11:00:00 PM,15.70,12.9,73,0.0,0.00,330.0,0,18,4.5,7.6,996.6,3,355,11.9,07/07/2016 11:00 PM,63rdStreetWeatherStation201507072300
63rdStreetWeatherStation,07/07/2016 12:00:00 AM,22.70,22.1,95,0.6,3.10,315.8,60,276,0.7,2.3,988.7,1,355,12.0,07/07/2016 12:00 AM,63rdStreetWeatherStation201507072400
63rdStreetWeatherStation,07/08/2016 01:00:00 AM,15.80,12.9,73,0.0,0.00,330.0,0,43,3.8,8.1,996.5,2,355,11.9,07/08/2016 1:00 AM,63rdStreetWeatherStation201507080100
63rdStreetWeatherStation,07/08/2016 02:00:00 AM,15.40,13.5,82,0.0,0.00,330.0,0,32,5.5,7.8,996.3,3,354,11.9,07/08/2016 2:00 AM,63rdStreetWeatherStation201507080200
63rdStreetWeatherStation,07/08/2016 03:00:00 AM,15.20,13.7,85,0.0,0.00,330.0,0,26,4.8,7.0,996.5,3,354,11.9,07/08/2016 3:00 AM,63rdStreetWeatherStation201507080300
63rdStreetWeatherStation,07/08/2016 04:00:00 AM,15.20,13.8,86,0.0,0.00,330.0,0,39,4.0,6.2,996.4,3,354,12.0,07/08/2016 4:00 AM,63rdStreetWeatherStation201507080400
63rdStreetWeatherStation,07/08/2016 05:00:00 AM,15.70,14.4,88,0.0,0.00,330.0,0,59,2.4,5.5,996.5,3,354,11.9,07/08/2016 5:00 AM,63rdStreetWeatherStation201507080500
63rdStreetWeatherStation,07/08/2016 06:00:00 AM,16.00,14.2,83,0.0,0.00,330.0,0,70,5.3,6.8,996.7,35,355,11.9,07/08/2016 6:00 AM,63rdStreetWeatherStation201507080600
63rdStreetWeatherStation,07/08/2016 07:00:00 AM,16.00,14.1,82,0.0,0.00,330.0,0,80,4.7,6.5,996.6,69,354,11.9,07/08/2016 7:00 AM,63rdStreetWeatherStation201507080700
63rdStreetWeatherStation,07/08/2016 08:00:00 AM,16.00,14.2,83,0.0,0.00,330.0,0,89,2.4,3.5,997.0,128,354,11.9,07/08/2016 8:00 AM,63rdStreetWeatherStation201507080800
63rdStreetWeatherStation,07/08/2016 09:00:00 AM,16.30,14.7,84,0.0,0.00,330.0,0,78,2.2,3.6,997.3,239,354,11.9,07/08/2016 9:00 AM,63rdStreetWeatherStation201507080900
63rdStreetWeatherStation,07/08/2016 10:00:00 AM,16.70,14.6,80,0.0,0.00,330.0,0,77,2.8,3.7,997.2,209,354,12.0,07/08/2016 10:00 AM,63rdStreetWeatherStation201507081000
63rdStreetWeatherStation,07/08/2016 11:00:00 AM,16.40,14.6,83,0.0,0.00,330.0,0,58,1.3,2.8,996.9,296,354,12.0,07/08/2016 11:00 AM,63rdStreetWeatherStation201507081100
63rdStreetWeatherStation,07/08/2016 12:00:00 PM,16.30,14.6,84,0.0,0.00,330.0,0,38,2.1,3.9,996.7,185,354,12.0,07/08/2016 12:00 PM,63rdStreetWeatherStation201507081200
63rdStreetWeatherStation,07/08/2016 01:00:00 PM,16.20,14.7,86,0.0,0.00,330.0,0,43,2.1,4.4,996.2,356,355,12.0,07/08/2016 1:00 PM,63rdStreetWeatherStation201507081300
63rdStreetWeatherStation,07/08/2016 02:00:00 PM,16.40,14.9,86,0.0,0.00,330.0,0,39,1.6,3.8,995.7,375,355,11.9,07/08/2016 2:00 PM,63rdStreetWeatherStation201507081400
63rdStreetWeatherStation,07/08/2016 03:00:00 PM,16.70,15.2,86,0.0,0.00,330.0,0,78,2.8,4.4,995.3,383,354,11.9,07/08/2016 3:00 PM,63rdStreetWeatherStation201507081500
63rdStreetWeatherStation,07/08/2016 04:00:00 PM,16.40,15.2,88,0.0,0.00,330.0,0,66,2.0,3.0,995.1,131,355,11.9,07/08/2016 4:00 PM,63rdStreetWeatherStation201507081600
63rdStreetWeatherStation,07/08/2016 05:00:00 PM,16.60,15.4,89,0.0,0.00,330.0,60,64,3.7,5.9,993.8,121,354,12.0,07/08/2016 5:00 PM,63rdStreetWeatherStation201507081700
63rdStreetWeatherStation,07/08/2016 06:00:00 PM,16.60,15.6,90,0.0,0.00,330.0,0,67,1.6,3.2,993.2,125,354,12.0,07/08/2016 6:00 PM,63rdStreetWeatherStation201507081800
63rdStreetWeatherStation,07/08/2016 07:00:00 PM,16.70,15.8,92,0.0,0.00,330.0,0,65,1.4,2.7,993.2,17,354,12.0,07/08/2016 7:00 PM,63rdStreetWeatherStation201507081900
63rdStreetWeatherStation,07/08/2016 08:00:00 PM,16.70,16.2,95,0.0,0.10,330.2,0,12,2.7,4.0,993.3,4,354,11.9,07/08/2016 8:00 PM,63rdStreetWeatherStation201507082000
63rdStreetWeatherStation,07/08/2016 09:00:00 PM,17.00,16.2,93,0.0,0.00,330.2,0,69,3.3,4.9,992.6,2,354,11.9,07/08/2016 9:00 PM,63rdStreetWeatherStation201507082100
63rdStreetWeatherStation,07/08/2016 10:00:00 PM,17.40,17.1,97,0.0,0.00,330.2,0,89,1.7,3.5,992.4,2,355,11.9,07/08/2016 10:00 PM,63rdStreetWeatherStation201507082200
63rdStreetWeatherStation,07/08/2016 11:00:00 PM,18.00,17.6,96,0.0,0.00,330.2,0,96,3.5,5.8,991.3,2,355,11.9,07/08/2016 11:00 PM,63rdStreetWeatherStation201507082300
63rdStreetWeatherStation,07/08/2016 12:00:00 AM,15.80,13.1,74,0.0,0.00,330.0,0,16,6.9,10.1,996.2,2,354,11.9,07/08/2016 12:00 AM,63rdStreetWeatherStation201507082400
63rdStreetWeatherStation,07/09/2016 01:00:00 AM,17.40,17.1,97,0.6,0.30,330.5,60,77,6.3,7.6,989.2,2,355,11.9,07/09/2016 1:00 AM,63rdStreetWeatherStation201507090100
63rdStreetWeatherStation,07/09/2016 02:00:00 AM,17.30,16.9,97,0.0,0.00,330.5,0,66,5.3,7.2,988.9,2,354,11.9,07/09/2016 2:00 AM,63rdStreetWeatherStation201507090200
63rdStreetWeatherStation,07/09/2016 03:00:00 AM,17.20,16.9,97,0.0,0.00,330.5,0,61,3.0,5.9,988.5,2,355,11.9,07/09/2016 3:00 AM,63rdStreetWeatherStation201507090300
63rdStreetWeatherStation,07/09/2016 04:00:00 AM,16.80,16.6,99,0.0,0.00,330.5,0,19,5.3,8.1,988.8,2,354,11.9,07/09/2016 4:00 AM,63rdStreetWeatherStation201507090400
63rdStreetWeatherStation,07/09/2016 05:00:00 AM,16.40,16.2,99,0.0,0.00,330.6,0,32,7.6,9.9,989.5,2,354,11.9,07/09/2016 5:00 AM,63rdStreetWeatherStation201507090500
63rdStreetWeatherStation,07/09/2016 06:00:00 AM,16.50,16.3,98,0.0,0.00,330.6,0,13,6.9,11.2,990.5,16,354,11.9,07/09/2016 6:00 AM,63rdStreetWeatherStation201507090600
63rdStreetWeatherStation,07/09/2016 07:00:00 AM,15.60,15.5,99,0.0,0.00,330.6,0,357,4.6,9.2,991.3,30,354,12.0,07/09/2016 7:00 AM,63rdStreetWeatherStation201507090700
63rdStreetWeatherStation,07/09/2016 08:00:00 AM,15.80,15.7,99,0.0,0.00,330.6,0,351,4.1,6.3,992.0,44,354,11.9,07/09/2016 8:00 AM,63rdStreetWeatherStation201507090800
63rdStreetWeatherStation,07/09/2016 09:00:00 AM,16.40,16.1,97,0.0,0.00,330.6,0,4,3.6,6.9,992.7,107,355,12.0,07/09/2016 9:00 AM,63rdStreetWeatherStation201507090900
63rdStreetWeatherStation,07/09/2016 10:00:00 AM,17.00,15.7,88,0.0,0.00,330.6,0,1,3.0,6.2,993.0,151,354,11.9,07/09/2016 10:00 AM,63rdStreetWeatherStation201507091000
